timestamp,price,market_caps,total_volumes
2026-02-18 14:31:35.860,279.63683567339274,4613943202.064912,321274785.7158474
2026-02-18 14:36:27.427,280.798012176832,4613943202.064912,370433414.5813365
2026-02-18 14:41:25.692,281.0130617467448,4613943202.064912,370080163.17211026
2026-02-18 14:45:52.119,281.02754391735266,4613943202.064912,368169586.4975964
2026-02-18 14:50:41.029,280.85921239426443,4647066457.988196,365837233.5552969
2026-02-18 14:55:13.879,280.73022404318925,4630635504.324836,363681906.57484174
2026-02-18 15:00:07.993,281.4296718319493,4644356861.354596,363515558.7189259
2026-02-18 15:05:08.634,282.076328545268,4656290360.717059,363788111.0842399
2026-02-18 15:10:00.155,283.0918727372916,4674286675.382258,365534603.17815024
2026-02-18 15:15:08.479,282.799622487395,4674286675.382258,362587600.0504605
2026-02-18 15:20:28.374,283.7640501302844,4674286675.382258,360358123.4188891
2026-02-18 15:25:33.124,283.95570743744474,4688088639.635528,359897572.9556116
2026-02-18 15:30:31.792,283.2648288081065,4675970774.337107,358608408.46009797
2026-02-18 15:35:11.479,283.20698159003456,4672800375.032176,231496705.08575785
2026-02-18 15:40:59.525,284.9146804480286,4693389454.307289,360289988.8800895
2026-02-18 15:45:27.275,286.0627345712471,4716856888.662091,362545788.71395034
2026-02-18 15:50:43.152,285.80797152727683,4721410207.782517,344857666.378449
2026-02-18 15:55:33.973,284.7740040959191,4716685981.372996,363506588.54602355
2026-02-18 16:00:49.534,284.1887385896729,4702106715.252186,362476273.38503534
2026-02-18 16:05:09.494,284.08844516601465,4694679121.6085,360335981.3098646
2026-02-18 16:10:20.948,282.65987114336883,4674034225.981854,358260966.82005787
2026-02-18 16:15:32.653,280.9768632504529,4674034225.981854,355935096.481639
2026-02-18 16:20:20.086,280.292374373453,4674034225.981854,305905109.43536246
2026-02-18 16:25:44.557,281.44214241416404,4630209548.038611,354785049.76389647
2026-02-18 16:30:41.526,282.0261774229158,4647312271.007226,354182934.2672399
2026-02-18 16:35:32.221,281.26809963918646,4653519027.337998,304578859.00325817
2026-02-18 16:41:13.609,280.8820899630561,4642543981.076826,352194671.0737153
2026-02-18 16:45:15.493,280.38291017446153,4637764047.645088,301086323.4501752
2026-02-18 16:50:25.444,280.4244484254725,4628410965.277912,348792288.46359426
2026-02-18 16:55:14.394,279.9753139007832,4630166730.28074,297354620.4464511
2026-02-18 17:00:08.301,280.109380671823,4625129169.135078,298972427.28790367
2026-02-18 17:05:15.369,280.2193182834865,4625332939.66393,297244811.15124834
2026-02-18 17:10:03.379,281.2952081526029,4628405687.702351,349770696.1174746
2026-02-18 17:15:16.795,280.14263792343576,4635500676.364372,348432085.84343433
2026-02-18 17:20:26.596,279.4102227300033,4635500676.364372,350115390.87013537
2026-02-18 17:25:11.451,278.97801491239386,4606325051.96138,299078214.680839
2026-02-18 17:30:39.090,278.8934978045977,4606325051.96138,299895336.8867734
2026-02-18 17:35:16.813,278.5328851236696,4604962779.748322,298954018.22955716
2026-02-18 17:40:32.430,278.3825790782423,4599028871.887758,298283566.87844527
2026-02-18 17:45:20.406,278.1974813613619,4596669443.851987,297964420.0671869
2026-02-18 17:50:18.002,278.2624705189766,4593354728.09461,281220207.65685123
2026-02-18 17:55:20.543,277.8121649048425,4594390879.176362,299121682.0248018
2026-02-18 18:00:21.724,277.380778193181,4586393062.606424,299181798.0214625
2026-02-18 18:05:24.304,277.40516323898396,4580344231.843186,299427829.73841834
2026-02-18 18:10:24.109,277.6250870202421,4580344231.843186,302205940.04281855
2026-02-18 18:15:16.502,277.801644458104,4580344231.843186,301264475.41188663
2026-02-18 18:20:22.948,277.7955057260203,4587517826.548164,300752336.5716073
2026-02-18 18:25:22.029,276.8312123692011,4587517826.548164,352173226.75573134
2026-02-18 18:30:38.109,275.9610187222435,4556906930.423202,304309843.44599736
2026-02-18 18:35:28.234,275.5537710835546,4556906930.423202,302897688.24769473
2026-02-18 18:40:39.316,275.39271383828526,4545879606.605374,302864252.7624702
2026-02-18 18:45:29.503,274.74864399594026,4547075845.75531,351564667.36374396
2026-02-18 18:50:09.147,275.10714953565383,4534798542.08642,352968520.84250325
2026-02-18 18:55:12.139,274.74090074754616,4542479754.932137,351328110.8245679
2026-02-18 19:00:11.398,274.2431417615355,4540593194.382802,303007463.12346876
2026-02-18 19:05:20.520,274.79262467002434,4526973882.640914,304084662.493165
2026-02-18 19:10:17.884,274.9444158936649,4537894107.573119,303772203.5053109
2026-02-18 19:15:10.802,274.6463869003453,4534803693.427295,303579413.91851884
2026-02-18 19:20:12.872,274.337405736259,4534803693.427295,302777579.96118104
2026-02-18 19:25:12.958,274.35406180126154,4534803693.427295,301094715.27284116
2026-02-18 19:30:17.302,273.6097843648475,4529106857.023814,351411780.24219215
2026-02-18 19:35:18.854,272.2857922053906,4506603008.264302,301591471.611133
2026-02-18 19:40:18.772,272.4971357204333,4508381009.245375,302313052.7219643
2026-02-18 19:45:31.714,274.0573274439008,4512453700.224497,354230566.542843
2026-02-18 19:50:30.173,275.513382825429,4539343321.48854,357300657.96533996
2026-02-18 19:55:43.837,275.2488630014202,4562184566.928486,357596160.6820023
2026-02-18 20:00:44.221,274.31343947753334,4556557904.158036,358099753.08338773
2026-02-18 20:05:33.860,273.04887239986755,4541965066.224757,308575331.5603929
2026-02-18 20:10:33.881,272.603865709412,4519835702.941803,308354559.34893966
2026-02-18 20:15:30.832,272.0876863208097,4519835702.941803,307388302.0982056
2026-02-18 20:20:35.850,272.1871466831323,4506566564.859104,308477068.83494246
2026-02-18 20:25:35.866,272.1273601188363,4506566564.859104,308729973.301176
2026-02-18 20:30:28.554,271.95993808173733,4506405742.672189,308850008.817934
2026-02-18 20:34:59.003,272.30133495307996,4503600586.47825,309105582.1436858
2026-02-18 20:40:17.720,272.5297078322436,4513068586.296063,309814956.0013205
2026-02-18 20:45:33.865,272.1503355512374,4506894331.885184,310208495.62401575
2026-02-18 20:50:35.133,271.78581034400315,4501732944.932638,311338612.36948353
2026-02-18 20:55:35.638,271.421753481575,4494968313.782992,311165819.24389446
2026-02-18 21:00:16.759,270.9553037154971,4486996589.16246,309762846.60860896
2026-02-18 21:05:16.395,270.62573679232486,4486996589.16246,313884725.7329915
2026-02-18 21:10:17.580,269.8321332976836,4468396983.379992,314701512.25739014
2026-02-18 21:15:32.580,269.79656497060176,4468396983.379992,315114613.3760485
2026-02-18 21:20:56.981,269.49076451925333,4468396983.379992,299934080.22602
2026-02-18 21:25:48.575,269.3920780522117,4464512376.799961,317534517.1365504
2026-02-18 21:31:28.399,269.50879687394826,4461970984.530603,318429803.31066304
2026-02-18 21:36:00.952,269.1654172978193,4456565905.837187,318754661.34898347
2026-02-18 21:40:45.152,268.01447112149447,4438026520.076334,321970731.1509226
2026-02-18 21:45:09.317,268.01087330558374,4438638608.03175,321796339.23849154
2026-02-18 21:50:35.934,267.52443551509356,4428705877.194332,321411808.2628812
2026-02-18 21:55:36.797,266.8622982463636,4420124922.638821,321852201.07721967
2026-02-18 22:00:45.690,266.68443756865304,4417152611.248787,324426282.92488974
2026-02-18 22:05:30.786,266.5087896983255,4414438330.374572,324490310.80005276
2026-02-18 22:10:32.608,266.51165576585873,4415809952.834278,324798246.2981731
2026-02-18 22:15:39.606,266.2450121667605,4415809952.834278,374348217.30248034
2026-02-18 22:20:53.328,265.0139274308089,4415809952.834278,327432937.0157892
2026-02-18 22:25:35.462,264.330273729525,4387134367.312972,328438470.58804286
2026-02-18 22:30:48.954,263.5337610525644,4372121781.949459,327097875.75339895
2026-02-18 22:35:50.966,263.6429119204905,4364214863.46922,328752073.91577286
2026-02-18 22:40:10.863,264.1935962094155,4370874311.999017,329928900.3338514
2026-02-18 22:45:03.761,264.0620951819745,4373247503.912335,329878913.5025147
2026-02-18 22:50:50.636,264.28850903436665,4375398774.260651,330286402.4814598
2026-02-18 22:55:36.720,264.79668188805147,4380015739.606782,332706469.18593115
2026-02-18 23:00:36.673,265.0030069681808,4387420406.170735,332746625.52726763
2026-02-18 23:05:25.465,265.1291653460235,4391144400.948179,333695226.94829106
2026-02-18 23:10:34.206,264.647504807045,4384742738.648354,333126547.9587457
2026-02-18 23:15:23.816,263.6310446248187,4384742738.648354,330743624.74247056
2026-02-18 23:20:18.395,263.36074387978323,4384742738.648354,331177632.1936225
2026-02-18 23:25:14.665,262.3906943298087,4357369980.04772,331702995.5197886
2026-02-18 23:30:18.268,262.7306661949307,4347581213.9731655,332491328.5006827
2026-02-18 23:35:21.097,262.8405348631305,4348097940.542799,333758053.2179043
2026-02-18 23:40:35.526,263.12464326337476,4353677792.574479,332794817.2381352
